Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1973612,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
1973828,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
1974105,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
1974217,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
1974810,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
1975033,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
1975845,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
1978892,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
1979593,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
1979756,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
1979980,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
1984376,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
1985623,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
1985900,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
1986116,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
1986389,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
1986605,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
1987910,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
1992337,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
1992342,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
1992348,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
1992353,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
1994581,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
1997191,000003E7,false,Rx,0,7,00,00,00,00,00,00,00,00,
1997677,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
1997901,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
1998118,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
1998391,00000024,false,Rx,0,8,02,02,01,F4,62,1C,80,23,
1999424,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2000947,00000610,false,Rx,0,8,20,00,00,64,C0,FF,FD,74,
2002464,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2003660,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2003823,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2004585,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
2004802,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
2006597,00000499,false,Rx,0,8,D2,00,34,80,00,00,00,00,
2007630,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2011194,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2011199,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2011205,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2011210,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2011215,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2011220,00000024,false,Rx,0,8,02,02,01,F4,62,1C,80,23,
2011226,000003FA,false,Rx,0,1,00,00,00,00,00,00,00,00,
2011391,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2012800,0000049A,false,Rx,0,8,00,14,A6,00,61,80,32,A8,
2014276,00000440,false,Rx,0,8,42,02,00,00,01,00,00,00,
2015684,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2015908,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2016125,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2017920,0000049B,false,Rx,0,8,00,A0,25,20,08,00,40,00,
2021714,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2021932,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2022149,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2022314,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2022931,00000024,false,Rx,0,8,02,02,01,F4,62,1C,80,23,
2023148,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2023368,0000049D,false,Rx,0,8,60,60,01,47,8B,11,E6,80,
2024021,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2025010,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
2026042,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2027075,000004A8,false,Rx,0,8,00,06,80,00,00,00,00,04,
2027778,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2027942,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2028159,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
2028432,000003E8,false,Rx,0,8,00,00,00,00,00,00,00,00,
2033765,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2033989,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2034262,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2034479,00000024,false,Rx,0,8,02,02,01,F4,62,1C,80,23,
2034696,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2034974,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2036335,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
2036552,0000049E,false,Rx,0,8,00,80,00,C0,01,A8,02,49,
2039378,0000049F,false,Rx,0,8,00,44,D0,00,00,00,00,00,
2039810,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2039980,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2040255,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2040473,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2045202,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2045741,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2045965,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2046239,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2046510,00000024,false,Rx,0,8,02,02,01,F4,62,1C,80,23,
2046673,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2052458,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2052463,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2052468,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2052474,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2055086,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
2056819,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2057205,000003E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
2057852,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2058072,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2058344,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2058561,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2058831,00000024,false,Rx,0,8,02,02,01,F4,62,1C,80,23,
2058998,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2063885,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2064101,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2064321,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2065407,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2071317,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2071323,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2071328,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2071333,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2071338,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2071343,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2073198,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2073415,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2075152,00000630,false,Rx,0,8,17,00,00,00,00,00,00,00,
2075909,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2076072,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2076344,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
2081936,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2082153,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2082370,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2082641,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2082918,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2083081,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2085684,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
2087914,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2088131,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2088349,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2092505,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2092511,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2093601,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2093986,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2094207,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2094424,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2094695,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2096705,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2099967,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2100130,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2100832,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
2105612,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2105891,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
2106108,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2106328,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2106599,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2106815,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2107092,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2107260,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2111369,00000442,false,Rx,0,8,43,02,00,00,04,00,00,00,
2112080,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2112300,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2112516,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2112786,000004C3,false,Rx,0,8,03,00,00,00,00,00,00,00,
2115941,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
2117189,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2118111,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2118332,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2118548,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2118711,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2119207,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2120240,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2122354,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2123335,000003BD,false,Rx,0,1,20,00,00,00,00,00,00,00,
2124150,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2124316,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2124549,00000320,false,Rx,0,8,44,20,04,00,FF,00,00,92,
2126088,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2131416,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2131421,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2131426,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2131432,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2131437,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2131442,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2131447,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2135692,000003B6,false,Rx,0,8,00,00,01,10,00,02,03,00,
2136239,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2136401,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2136672,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2138734,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2140743,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2141182,00000394,false,Rx,0,1,00,00,00,00,00,00,00,00,
2142215,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2142433,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2142649,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2142926,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2143845,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2146348,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2148361,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2148524,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2152726,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2154361,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2154632,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2154849,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2155073,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2155345,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2155562,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2160506,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2160723,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2160947,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2164314,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2165399,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
2166539,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2166756,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2166980,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2167253,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2167470,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2167687,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2167796,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2171518,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2171739,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2172556,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2172719,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2172943,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
2176202,000006C0,false,Rx,0,8,E4,00,80,A0,00,00,00,00,
2176472,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2176635,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
2178645,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2178867,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2179084,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2179303,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2179627,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2184676,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2184839,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2185063,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2186744,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2187946,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2188109,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2191514,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2191519,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2191524,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2191529,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2191913,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2196690,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2196853,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2199837,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2202663,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2202940,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2203157,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2203378,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2203595,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2204304,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2207019,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
2208753,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2208922,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2211604,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2211610,000003E0,false,Rx,0,8,05,71,00,00,0F,82,80,00,
2211615,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2212004,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2212277,00000443,false,Rx,0,8,4D,02,00,2F,06,00,00,00,
2213472,0000039B,false,Rx,0,5,00,00,00,00,00,00,00,00,
2214505,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2214721,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2214945,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2215161,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2215327,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2215544,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2219181,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
2220699,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2220923,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2221086,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2221304,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
2223422,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2226694,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2226975,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2227194,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2227410,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2227681,00000260,false,Rx,0,8,00,00,03,00,00,00,00,6D,
2227904,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2228121,00000434,false,Rx,0,8,41,40,00,00,01,80,00,00,
2232838,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
2232844,000006F0,false,Rx,0,8,2E,00,0F,1E,00,C0,00,00,
2232849,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2232969,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2233186,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2234977,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2237094,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2237260,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
2238109,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2238332,0000042F,false,Rx,0,8,00,00,00,00,00,00,00,00,
2238710,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2238934,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2239208,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2239425,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2239695,00000421,false,Rx,0,8,00,00,00,00,00,00,00,00,
2240134,0000038B,false,Rx,0,7,00,00,00,00,00,00,00,00,
2244798,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2244968,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2246976,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2247410,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2252874,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2252879,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2252885,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2252890,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2252895,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2252900,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2253499,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2254532,000003F9,false,Rx,0,8,58,5C,56,01,00,00,00,0F,
2256867,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2257084,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2257357,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2257574,000003B7,false,Rx,0,8,00,07,00,00,00,00,00,00,
2258551,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2259424,00000620,false,Rx,0,8,10,00,02,50,F0,00,00,50,
2261593,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2262895,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2263112,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2263385,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2263602,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2263711,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2267676,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2268879,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2269043,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2272912,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
2272918,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2272923,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2274937,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2275210,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2275427,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2275644,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2275867,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2280484,000004DD,false,Rx,0,8,1E,00,00,02,00,00,00,00,
2280915,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2281086,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2281303,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2282065,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2284828,000004A7,false,Rx,0,8,00,00,74,00,50,00,00,00,
2285159,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2285867,00000498,false,Rx,0,8,C0,00,00,31,B7,00,00,12,
2286247,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2286900,0000049C,false,Rx,0,8,A0,09,0A,00,00,00,00,21,
2287117,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2287337,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2287608,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2287885,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2288156,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2292962,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2293128,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2293294,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2294055,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2294436,00000361,false,Rx,0,8,80,00,00,00,20,00,00,88,
2297798,00000351,false,Rx,0,4,00,00,00,00,00,00,00,00,
2298997,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2299270,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2299486,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2299703,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2299926,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2302637,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2305030,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2305194,000001AA,false,Rx,0,6,00,00,00,00,00,B1,00,00,
2305464,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2305680,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2308181,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2308721,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2311843,000003FA,false,Rx,0,1,00,00,00,00,00,00,00,00,
2311848,0000044D,false,Rx,0,8,5C,02,00,00,00,00,00,00,
2311853,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2311858,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
2311870,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2311875,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2311881,0000032A,false,Rx,0,2,00,2F,00,00,00,00,00,00,
2317037,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2317202,00000232,false,Rx,0,4,00,00,00,38,00,00,00,00,
2317472,00000320,false,Rx,0,8,44,20,04,00,00,00,00,93,
2317690,000001C4,false,Rx,0,8,00,00,00,00,00,00,00,CD,
2318996,00000127,false,Rx,0,8,00,10,00,08,00,0F,A3,FA,
2323068,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2323286,000000B4,false,Rx,0,8,00,00,00,00,00,00,00,BC,
2323557,00000025,false,Rx,0,8,A2,37,98,00,FF,FF,FF,9B,
2323773,00000235,false,Rx,0,6,00,00,00,00,00,3D,00,00,
2323997,00000024,false,Rx,0,8,02,02,01,F4,62,1D,80,24,
2328407,00000260,false,Rx,0,8,00,00,04,00,00,00,00,6E,
2329115,000000AA,false,Rx,0,8,1A,6F,1A,6F,1A,6F,1A,6F,
2329281,000000B6,false,Rx,0,4,00,00,00,BA,00,00,00,00,
2332996,00000224,false,Rx,0,8,00,00,00,00,00,00,00,08,
2333002,00000245,false,Rx,0,5,00,00,00,00,4C,00,00,00,
2333007,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
2333229,00000262,false,Rx,0,5,21,00,00,00,8A,00,00,00,
2335088,00000020,false,Rx,0,7,20,00,07,01,00,00,4F,00,
2335308,00000230,false,Rx,0,7,00,02,02,01,00,00,3E,00,
